RM1912000.031272
Normal   20/01/2019 00:02:11 20/01/2019 00:03:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6
0001201 0020 0001201 0000 07
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2
1 0 1 01200 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0752,0.0000,5.1371,43.0000,5.0952,0.0000,0.0000
5.0756,3.0000,5.1363,39.0000,5.0933,0.0000,0.0000
5.0754,3.0000,5.1370,46.0000,5.0938,0.0000,0.0000
5.0761,2.0000,5.1392,56.0000,5.0939,0.0000,0.0000
5.0759,1.0000,5.1346,49.0000,5.0934,0.0000,0.0000
5.0757,1.0000,5.1308,43.0000,5.0935,0.0000,0.0000
5.0761,0.0000,5.1348,42.0000,5.0927,0.0000,0.0000
5.0757,2.0000,5.1353,45.0000,5.0942,0.0000,0.0000
5.0765,0.0000,5.1372,39.0000,5.0941,0.0000,0.0000
5.0763,1.0000,5.1367,43.0000,5.0943,0.0000,0.0000
5.0791,1.0000,5.1351,45.0000,5.0930,0.0000,0.0000
5.0759,1.0000,5.1388,41.0000,5.0935,0.0000,0.0000
5.0756,0.0000,5.1397,34.0000,5.0940,0.0000,0.0000
5.0768,0.0000,5.1370,55.0000,5.0944,0.0000,0.0000
5.0756,0.0000,5.1381,46.0000,5.0934,0.0000,0.0000
5.0770,0.0000,5.1352,50.0000,5.0948,0.0000,0.0000
5.0757,1.0000,5.1348,47.0000,5.0945,0.0000,0.0000
5.0758,0.0000,5.1352,42.0000,5.0941,0.0000,0.0000
5.0769,2.0000,5.1348,33.0000,5.0939,0.0000,0.0000
5.0775,1.0000,5.1368,50.0000,5.0940,0.0000,0.0000
5.0754,0.0000,5.1345,43.0000,5.0936,0.0000,0.0000
5.0760,0.0000,5.1339,45.0000,5.0932,0.0000,0.0000
5.0761,0.0000,5.1372,51.0000,5.0943,0.0000,0.0000
5.0756,1.0000,5.1372,43.0000,5.0936,0.0000,0.0000
5.0750,0.0000,5.1362,45.0000,5.0935,0.0000,0.0000
5.0758,0.0000,5.1391,43.0000,5.0932,0.0000,0.0000
5.0766,0.0000,5.1357,50.0000,5.0936,0.0000,0.0000
5.0768,1.0000,5.1344,45.0000,5.0946,0.0000,0.0000
5.0753,2.0000,5.1362,46.0000,5.0942,0.0000,0.0000
5.0753,0.0000,5.1340,32.0000,5.0936,0.0000,0.0000
5.0756,1.0000,5.1369,34.0000,5.0939,0.0000,0.0000
5.0768,0.0000,5.1382,46.0000,5.0934,0.0000,0.0000
5.0761,0.0000,5.1363,31.0000,5.0944,0.0000,0.0000
5.0762,1.0000,5.1364,40.0000,5.0940,0.0000,0.0000
5.0753,0.0000,5.1377,41.0000,5.0933,0.0000,0.0000
5.0754,2.0000,5.1395,32.0000,5.0931,0.0000,0.0000
5.0764,0.0000,5.1359,45.0000,5.0944,0.0000,0.0000
5.0756,1.0000,5.1348,49.0000,5.0935,0.0000,0.0000
5.0755,1.0000,5.1332,44.0000,5.0945,0.0000,0.0000
5.0770,1.0000,5.1341,43.0000,5.0944,0.0000,0.0000
5.0768,1.0000,5.1373,44.0000,5.0942,0.0000,0.0000
5.0765,1.0000,5.1343,40.0000,5.0937,0.0000,0.0000
5.0758,1.0000,5.1362,51.0000,5.0945,0.0000,0.0000
5.0749,1.0000,5.1355,52.0000,5.0942,0.0000,0.0000
5.0762,0.0000,5.1344,45.0000,5.0939,0.0000,0.0000
5.0763,0.0000,5.1364,44.0000,5.0947,0.0000,0.0000
5.0780,1.0000,5.1365,41.0000,5.0936,0.0000,0.0000
5.0767,1.0000,5.1369,36.0000,5.0933,0.0000,0.0000
5.0758,0.0000,5.1356,57.0000,5.0937,0.0000,0.0000
5.0754,0.0000,5.1363,55.0000,5.0934,0.0000,0.0000
5.0755,1.0000,5.1358,41.0000,5.0938,0.0000,0.0000
5.0764,1.0000,5.1354,39.0000,5.0929,0.0000,0.0000
5.0757,0.0000,5.1352,50.0000,5.0934,0.0000,0.0000
5.0765,3.0000,5.1372,63.0000,5.0949,0.0000,0.0000
5.0770,2.0000,5.1355,44.0000,5.0942,0.0000,0.0000
5.0765,0.0000,5.1346,42.0000,5.0939,0.0000,0.0000
5.0766,0.0000,5.1357,37.0000,5.0938,0.0000,0.0000
5.0769,1.0000,5.1387,56.0000,5.0935,0.0000,0.0000
5.0756,2.0000,5.1404,41.0000,5.0937,0.0000,0.0000
5.0759,0.0000,5.1353,52.0000,5.0946,0.0000,0.0000
5.0764,1.0000,5.1361,49.0000,5.0939,0.0000,0.0000
5.0766,0.0000,5.1375,48.0000,5.0935,0.0000,0.0000
5.0768,1.0000,5.1394,39.0000,5.0945,0.0000,0.0000
5.0768,0.0000,5.1363,37.0000,5.0949,0.0000,0.0000
5.0765,0.0000,5.1347,49.0000,5.0935,0.0000,0.0000
5.0763,1.0000,5.1349,39.0000,5.0941,0.0000,0.0000
5.0763,1.0000,5.1371,45.0000,5.0944,0.0000,0.0000
5.0761,0.0000,5.1377,54.0000,5.0934,0.0000,0.0000
5.0756,1.0000,5.1368,48.0000,5.0941,0.0000,0.0000
5.0748,0.0000,5.1374,46.0000,5.0944,0.0000,0.0000
5.0744,0.0000,5.1366,46.0000,5.0941,0.0000,0.0000
5.0754,1.0000,5.1340,52.0000,5.0937,0.0000,0.0000
5.0756,0.0000,5.1353,39.0000,5.0937,0.0000,0.0000
5.0752,0.0000,5.1363,53.0000,5.0932,0.0000,0.0000
5.0760,0.0000,5.1344,32.0000,5.0946,0.0000,0.0000
5.0762,0.0000,5.1379,49.0000,5.0936,0.0000,0.0000
5.0742,0.0000,5.1389,46.0000,5.0931,0.0000,0.0000
5.0747,0.0000,5.1381,45.0000,5.0927,0.0000,0.0000
5.0768,1.0000,5.1384,57.0000,5.0936,0.0000,0.0000
5.0765,3.0000,5.1367,41.0000,5.0940,0.0000,0.0000
5.0774,0.0000,5.1355,42.0000,5.0934,0.0000,0.0000
5.0758,1.0000,5.1360,38.0000,5.0927,0.0000,0.0000
5.0752,1.0000,5.1361,39.0000,5.0933,0.0000,0.0000
5.0762,0.0000,5.1350,35.0000,5.0949,0.0000,0.0000
5.0755,2.0000,5.1372,61.0000,5.0944,0.0000,0.0000
5.0761,1.0000,5.1388,48.0000,5.0932,0.0000,0.0000
5.0757,0.0000,5.1375,40.0000,5.0939,0.0000,0.0000
5.0773,1.0000,5.1382,40.0000,5.0931,0.0000,0.0000
5.0755,1.0000,5.1367,53.0000,5.0930,0.0000,0.0000
5.0758,0.0000,5.1343,48.0000,5.0931,0.0000,0.0000
5.0765,1.0000,5.1344,43.0000,5.0938,0.0000,0.0000
5.0756,0.0000,5.1347,40.0000,5.0940,0.0000,0.0000
5.0764,1.0000,5.1343,46.0000,5.0943,0.0000,0.0000
5.0776,1.0000,5.1392,47.0000,5.0930,0.0000,0.0000
5.0752,0.0000,5.1385,40.0000,5.0929,0.0000,0.0000
5.0762,2.0000,5.1349,55.0000,5.0947,0.0000,0.0000
5.0754,1.0000,5.1378,44.0000,5.0944,0.0000,0.0000
5.0766,2.0000,5.1369,44.0000,5.0943,0.0000,0.0000
5.0770,1.0000,5.1367,42.0000,5.0944,0.0000,0.0000
5.0758,1.0000,5.1359,38.0000,5.0944,0.0000,0.0000
5.0760,2.0000,5.1364,44.0000,5.0944,0.0000,0.0000
5.0771,1.0000,5.1361,40.0000,5.0935,0.0000,0.0000
5.0771,0.0000,5.1372,43.0000,5.0943,0.0000,0.0000
5.0761,0.0000,5.1353,44.0000,5.0948,0.0000,0.0000
5.0761,1.0000,5.1397,50.0000,5.0932,0.0000,0.0000
5.0766,0.0000,5.1359,43.0000,5.0945,0.0000,0.0000
5.0770,1.0000,5.1339,41.0000,5.0948,0.0000,0.0000
5.0770,0.0000,5.1356,44.0000,5.0945,0.0000,0.0000
5.0775,1.0000,5.1353,37.0000,5.0936,0.0000,0.0000
5.0762,1.0000,5.1351,29.0000,5.0943,0.0000,0.0000
5.0764,2.0000,5.1351,34.0000,5.0950,0.0000,0.0000
5.0759,1.0000,5.1365,46.0000,5.0940,0.0000,0.0000
5.0750,2.0000,5.1382,59.0000,5.0940,0.0000,0.0000
5.0765,2.0000,5.1391,42.0000,5.0939,0.0000,0.0000
5.0760,1.0000,5.1361,36.0000,5.0945,0.0000,0.0000
5.0755,0.0000,5.1348,39.0000,5.0940,0.0000,0.0000
5.0755,3.0000,5.1359,40.0000,5.0942,0.0000,0.0000
5.0760,1.0000,5.1356,47.0000,5.0940,0.0000,0.0000
5.0777,1.0000,5.1335,57.0000,5.0938,0.0000,0.0000
5.0763,1.0000,5.1344,43.0000,5.0942,0.0000,0.0000
5.0768,3.0000,5.1362,41.0000,5.0940,0.0000,0.0000
5.0764,2.0000,5.1386,44.0000,5.0943,0.0000,0.0000
5.0766,1.0000,5.1356,44.0000,5.0935,0.0000,0.0000
5.0773,2.0000,5.1344,33.0000,5.0944,0.0000,0.0000
5.0755,3.0000,5.1348,47.0000,5.0932,0.0000,0.0000
5.0755,1.0000,5.1329,49.0000,5.0937,0.0000,0.0000
5.0759,1.0000,5.1394,59.0000,5.0940,0.0000,0.0000
5.0754,0.0000,5.1398,45.0000,5.0941,0.0000,0.0000
5.0773,0.0000,5.1356,45.0000,5.0941,0.0000,0.0000
5.0771,0.0000,5.1346,45.0000,5.0941,0.0000,0.0000
5.0759,2.0000,5.1364,46.0000,5.0946,0.0000,0.0000
5.0755,2.0000,5.1355,32.0000,5.0939,0.0000,0.0000
5.0773,1.0000,5.1344,45.0000,5.0941,0.0000,0.0000
5.0767,0.0000,5.1369,43.0000,5.0932,0.0000,0.0000
5.0767,1.0000,5.1359,39.0000,5.0942,0.0000,0.0000
5.0759,0.0000,5.1402,46.0000,5.0934,0.0000,0.0000
5.0764,0.0000,5.1375,42.0000,5.0941,0.0000,0.0000
5.0766,0.0000,5.1351,43.0000,5.0939,0.0000,0.0000
5.0762,3.0000,5.1367,47.0000,5.0944,0.0000,0.0000
5.0769,0.0000,5.1350,37.0000,5.0943,0.0000,0.0000
5.0768,1.0000,5.1353,35.0000,5.0938,0.0000,0.0000
5.0761,0.0000,5.1344,47.0000,5.0944,0.0000,0.0000
5.0755,0.0000,5.1366,45.0000,5.0942,0.0000,0.0000
5.0764,1.0000,5.1366,36.0000,5.0942,0.0000,0.0000
5.0761,0.0000,5.1344,41.0000,5.0940,0.0000,0.0000
5.0763,1.0000,5.1362,45.0000,5.0943,0.0000,0.0000
5.0768,0.0000,5.1380,45.0000,5.0943,0.0000,0.0000
5.0770,1.0000,5.1359,50.0000,5.0933,0.0000,0.0000
5.0756,0.0000,5.1351,49.0000,5.0939,0.0000,0.0000
5.0756,3.0000,5.1369,36.0000,5.0930,0.0000,0.0000
5.0769,0.0000,5.1373,48.0000,5.0940,0.0000,0.0000
5.0765,1.0000,5.1377,51.0000,5.0938,0.0000,0.0000
5.0757,2.0000,5.1348,55.0000,5.0938,0.0000,0.0000
5.0767,1.0000,5.1354,37.0000,5.0941,0.0000,0.0000
5.0773,0.0000,5.1370,42.0000,5.0942,0.0000,0.0000
5.0755,1.0000,5.1357,42.0000,5.0942,0.0000,0.0000
5.0759,0.0000,5.1354,36.0000,5.0942,0.0000,0.0000
5.0757,2.0000,5.1382,43.0000,5.0938,0.0000,0.0000
5.0763,0.0000,5.1373,47.0000,5.0937,0.0000,0.0000
5.0769,2.0000,5.1365,37.0000,5.0934,0.0000,0.0000
5.0751,3.0000,5.1368,56.0000,5.0938,0.0000,0.0000
5.0767,1.0000,5.1377,43.0000,5.0942,0.0000,0.0000
5.0770,1.0000,5.1360,40.0000,5.0935,0.0000,0.0000
5.0759,1.0000,5.1352,48.0000,5.0947,0.0000,0.0000
5.0752,1.0000,5.1361,54.0000,5.0939,0.0000,0.0000
5.0753,0.0000,5.1336,38.0000,5.0949,0.0000,0.0000
5.0767,0.0000,5.1377,51.0000,5.0942,0.0000,0.0000
5.0749,0.0000,5.1363,46.0000,5.0946,0.0000,0.0000
5.0777,0.0000,5.1351,40.0000,5.0944,0.0000,0.0000
5.0768,0.0000,5.1395,52.0000,5.0931,0.0000,0.0000
5.0760,0.0000,5.1356,39.0000,5.0935,0.0000,0.0000
5.0771,0.0000,5.1347,50.0000,5.0946,0.0000,0.0000
5.0767,1.0000,5.1382,42.0000,5.0944,0.0000,0.0000
5.0760,2.0000,5.1365,44.0000,5.0942,0.0000,0.0000
5.0757,0.0000,5.1346,56.0000,5.0943,0.0000,0.0000
5.0769,0.0000,5.1381,39.0000,5.0949,0.0000,0.0000
5.0755,0.0000,5.1385,43.0000,5.0939,0.0000,0.0000
5.0759,0.0000,5.1332,46.0000,5.0953,0.0000,0.0000
5.0772,2.0000,5.1377,48.0000,5.0945,0.0000,0.0000
5.0757,2.0000,5.1370,49.0000,5.0932,0.0000,0.0000
5.0749,0.0000,5.1363,47.0000,5.0928,0.0000,0.0000
5.0758,2.0000,5.1362,39.0000,5.0935,0.0000,0.0000
5.0760,1.0000,5.1338,43.0000,5.0941,0.0000,0.0000
5.0761,0.0000,5.1379,44.0000,5.0941,0.0000,0.0000
5.0764,1.0000,5.1355,42.0000,5.0933,0.0000,0.0000
5.0762,0.0000,5.1373,39.0000,5.0937,0.0000,0.0000
5.0757,1.0000,5.1381,33.0000,5.0940,0.0000,0.0000
5.0773,0.0000,5.1364,37.0000,5.0940,0.0000,0.0000
5.0761,0.0000,5.1404,59.0000,5.0941,0.0000,0.0000
5.0756,0.0000,5.1368,43.0000,5.0936,0.0000,0.0000
5.0763,0.0000,5.1373,45.0000,5.0939,0.0000,0.0000
5.0757,0.0000,5.1355,31.0000,5.0935,0.0000,0.0000
5.0765,0.0000,5.1341,33.0000,5.0933,0.0000,0.0000
5.0758,1.0000,5.1367,47.0000,5.0933,0.0000,0.0000
5.0766,0.0000,5.1335,38.0000,5.0945,0.0000,0.0000
5.0767,2.0000,5.1348,44.0000,5.0946,0.0000,0.0000
5.0750,1.0000,5.1366,50.0000,5.0943,0.0000,0.0000
5.0749,1.0000,5.1387,42.0000,5.0937,0.0000,0.0000
5.0765,0.0000,5.1375,31.0000,5.0938,0.0000,0.0000
5.0768,1.0000,5.1342,38.0000,5.0928,0.0000,0.0000
5.0753,1.0000,5.1325,48.0000,5.0930,0.0000,0.0000
5.0751,3.0000,5.1342,40.0000,5.0938,0.0000,0.0000
5.0758,1.0000,5.1390,48.0000,5.0934,0.0000,0.0000
5.0754,0.0000,5.1349,41.0000,5.0929,0.0000,0.0000
5.0764,0.0000,5.1354,40.0000,5.0941,0.0000,0.0000
5.0766,1.0000,5.1400,35.0000,5.0934,0.0000,0.0000
5.0764,1.0000,5.1344,45.0000,5.0937,0.0000,0.0000
5.0761,1.0000,5.1322,32.0000,5.0940,0.0000,0.0000
5.0764,0.0000,5.1354,49.0000,5.0937,0.0000,0.0000
5.0757,1.0000,5.1357,39.0000,5.0945,0.0000,0.0000
5.0769,1.0000,5.1363,39.0000,5.0939,0.0000,0.0000
5.0760,1.0000,5.1372,39.0000,5.0938,0.0000,0.0000
5.0754,0.0000,5.1366,41.0000,5.0936,0.0000,0.0000
5.0764,1.0000,5.1378,36.0000,5.0926,0.0000,0.0000
5.0760,0.0000,5.1364,33.0000,5.0935,0.0000,0.0000
5.0759,0.0000,5.1350,39.0000,5.0941,0.0000,0.0000
5.0757,0.0000,5.1344,40.0000,5.0935,0.0000,0.0000
5.0769,0.0000,5.1345,38.0000,5.0929,0.0000,0.0000
5.0762,0.0000,5.1353,38.0000,5.0945,0.0000,0.0000
5.0763,0.0000,5.1353,49.0000,5.0944,0.0000,0.0000
5.0768,0.0000,5.1360,44.0000,5.0938,0.0000,0.0000
5.0762,0.0000,5.1373,41.0000,5.0936,0.0000,0.0000
5.0760,1.0000,5.1344,48.0000,5.0939,0.0000,0.0000
5.0754,0.0000,5.1348,50.0000,5.0946,0.0000,0.0000
5.0751,0.0000,5.1352,42.0000,5.0933,0.0000,0.0000
5.0759,2.0000,5.1353,40.0000,5.0937,0.0000,0.0000
5.0772,2.0000,5.1356,45.0000,5.0932,0.0000,0.0000
5.0747,1.0000,5.1351,50.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1366,34.0000,5.0946,0.0000,0.0000
5.0750,1.0000,5.1356,42.0000,5.0938,0.0000,0.0000
5.0759,0.0000,5.1334,40.0000,5.0935,0.0000,0.0000
5.0760,0.0000,5.1361,48.0000,5.0938,0.0000,0.0000
5.0761,0.0000,5.1386,37.0000,5.0951,0.0000,0.0000
5.0764,1.0000,5.1367,47.0000,5.0939,0.0000,0.0000
5.0776,3.0000,5.1352,38.0000,5.0934,0.0000,0.0000
5.0754,0.0000,5.1352,48.0000,5.0932,0.0000,0.0000
5.0758,0.0000,5.1374,40.0000,5.0933,0.0000,0.0000
5.0765,0.0000,5.1341,36.0000,5.0936,0.0000,0.0000
5.0765,0.0000,5.1350,51.0000,5.0932,0.0000,0.0000
5.0758,1.0000,5.1368,50.0000,5.0944,0.0000,0.0000
5.0761,1.0000,5.1350,48.0000,5.0935,0.0000,0.0000
5.0762,0.0000,5.1358,42.0000,5.0939,0.0000,0.0000
5.0770,4.0000,5.1360,50.0000,5.0948,0.0000,0.0000
5.0777,1.0000,5.1339,40.0000,5.0956,0.0000,0.0000
5.0755,1.0000,5.1352,34.0000,5.0951,0.0000,0.0000
5.0753,2.0000,5.1350,46.0000,5.0934,0.0000,0.0000
5.0751,0.0000,5.1342,48.0000,5.0932,0.0000,0.0000
5.0752,4.0000,5.1370,43.0000,5.0940,0.0000,0.0000
5.0766,0.0000,5.1368,41.0000,5.0945,0.0000,0.0000
5.0748,2.0000,5.1371,42.0000,5.0935,0.0000,0.0000
5.0764,1.0000,5.1385,42.0000,5.0935,0.0000,0.0000
5.0770,0.0000,5.1374,35.0000,5.0937,0.0000,0.0000
5.0757,0.0000,5.1340,54.0000,5.0946,0.0000,0.0000
5.0763,0.0000,5.1348,48.0000,5.0944,0.0000,0.0000
5.0766,0.0000,5.1369,51.0000,5.0942,0.0000,0.0000
5.0757,1.0000,5.1379,48.0000,5.0936,0.0000,0.0000
5.0759,0.0000,5.1367,53.0000,5.0946,0.0000,0.0000
5.0760,3.0000,5.1344,39.0000,5.0937,0.0000,0.0000
5.0766,0.0000,5.1389,47.0000,5.0938,0.0000,0.0000
5.0768,0.0000,5.1369,47.0000,5.0939,0.0000,0.0000
5.0755,1.0000,5.1347,36.0000,5.0933,0.0000,0.0000
5.0755,2.0000,5.1385,38.0000,5.0939,0.0000,0.0000
5.0755,1.0000,5.1379,35.0000,5.0945,0.0000,0.0000
5.0760,0.0000,5.1384,32.0000,5.0937,0.0000,0.0000
5.0762,0.0000,5.1401,51.0000,5.0942,0.0000,0.0000
5.0764,0.0000,5.1373,41.0000,5.0930,0.0000,0.0000
5.0770,0.0000,5.1378,50.0000,5.0921,0.0000,0.0000
5.0774,1.0000,5.1381,42.0000,5.0937,0.0000,0.0000
5.0755,1.0000,5.1389,37.0000,5.0943,0.0000,0.0000
5.0752,0.0000,5.1337,51.0000,5.0949,0.0000,0.0000
5.0767,0.0000,5.1341,55.0000,5.0940,0.0000,0.0000
5.0767,1.0000,5.1353,32.0000,5.0938,0.0000,0.0000
5.0758,2.0000,5.1345,55.0000,5.0946,0.0000,0.0000
5.0750,2.0000,5.1377,45.0000,5.0934,0.0000,0.0000
5.0765,0.0000,5.1350,45.0000,5.0926,0.0000,0.0000
5.0764,0.0000,5.1381,36.0000,5.0940,0.0000,0.0000
5.0755,0.0000,5.1362,47.0000,5.0941,0.0000,0.0000
5.0767,0.0000,5.1344,43.0000,5.0937,0.0000,0.0000
5.0761,0.0000,5.1388,50.0000,5.0938,0.0000,0.0000
5.0759,0.0000,5.1354,42.0000,5.0934,0.0000,0.0000
5.0759,0.0000,5.1342,30.0000,5.0938,0.0000,0.0000
5.0772,1.0000,5.1404,32.0000,5.0947,0.0000,0.0000
5.0763,2.0000,5.1372,58.0000,5.0931,0.0000,0.0000
5.0741,2.0000,5.1373,48.0000,5.0933,0.0000,0.0000
5.0756,0.0000,5.1362,52.0000,5.0951,0.0000,0.0000
5.0749,1.0000,5.1358,47.0000,5.0936,0.0000,0.0000
5.0753,0.0000,5.1349,33.0000,5.0936,0.0000,0.0000
5.0772,0.0000,5.1374,47.0000,5.0947,0.0000,0.0000
5.0759,0.0000,5.1345,51.0000,5.0942,0.0000,0.0000
5.0761,1.0000,5.1332,48.0000,5.0933,0.0000,0.0000
5.0763,1.0000,5.1352,37.0000,5.0934,0.0000,0.0000
5.0766,2.0000,5.1406,42.0000,5.0940,0.0000,0.0000
5.0764,1.0000,5.1403,36.0000,5.0942,0.0000,0.0000
5.0752,0.0000,5.1388,37.0000,5.0938,0.0000,0.0000
5.0756,0.0000,5.1380,33.0000,5.0942,0.0000,0.0000
5.0761,0.0000,5.1352,34.0000,5.0932,0.0000,0.0000
5.0753,2.0000,5.1378,54.0000,5.0931,0.0000,0.0000
5.0761,1.0000,5.1376,40.0000,5.0928,0.0000,0.0000
5.0759,0.0000,5.1356,42.0000,5.0929,0.0000,0.0000
5.0762,3.0000,5.1372,50.0000,5.0940,0.0000,0.0000
5.0762,1.0000,5.1350,65.0000,5.0935,0.0000,0.0000
5.0754,1.0000,5.1338,40.0000,5.0940,0.0000,0.0000
5.0754,1.0000,5.1337,42.0000,5.0945,0.0000,0.0000
5.0762,2.0000,5.1353,42.0000,5.0934,0.0000,0.0000
5.0766,0.0000,5.1360,44.0000,5.0935,0.0000,0.0000
5.0766,2.0000,5.1355,52.0000,5.0947,0.0000,0.0000
5.0755,2.0000,5.1340,39.0000,5.0950,0.0000,0.0000
5.0763,0.0000,5.1353,54.0000,5.0942,0.0000,0.0000
5.0761,0.0000,5.1383,50.0000,5.0933,0.0000,0.0000
5.0757,3.0000,5.1402,36.0000,5.0939,0.0000,0.0000
5.0763,2.0000,5.1356,54.0000,5.0942,0.0000,0.0000
5.0758,1.0000,5.1342,41.0000,5.0949,0.0000,0.0000
5.0778,1.0000,5.1357,50.0000,5.0935,0.0000,0.0000
5.0770,0.0000,5.1364,34.0000,5.0933,0.0000,0.0000
5.0758,1.0000,5.1364,42.0000,5.0935,0.0000,0.0000
5.0761,1.0000,5.1365,41.0000,5.0942,0.0000,0.0000
5.0760,0.0000,5.1389,32.0000,5.0939,0.0000,0.0000
5.0755,4.0000,5.1366,51.0000,5.0927,0.0000,0.0000
5.0764,1.0000,5.1350,48.0000,5.0949,0.0000,0.0000
5.0774,1.0000,5.1386,41.0000,5.0935,0.0000,0.0000
5.0764,0.0000,5.1369,35.0000,5.0934,0.0000,0.0000
5.0752,2.0000,5.1373,52.0000,5.0935,0.0000,0.0000
5.0762,2.0000,5.1336,37.0000,5.0934,0.0000,0.0000
5.0763,0.0000,5.1355,45.0000,5.0934,0.0000,0.0000
5.0753,1.0000,5.1345,44.0000,5.0944,0.0000,0.0000
5.0768,0.0000,5.1346,42.0000,5.0942,0.0000,0.0000
5.0786,1.0000,5.1368,49.0000,5.0939,0.0000,0.0000
5.0771,1.0000,5.1364,53.0000,5.0933,0.0000,0.0000
5.0769,0.0000,5.1350,48.0000,5.0938,0.0000,0.0000
5.0753,0.0000,5.1363,49.0000,5.0948,0.0000,0.0000
5.0772,0.0000,5.1368,36.0000,5.0940,0.0000,0.0000
5.0770,2.0000,5.1339,50.0000,5.0935,0.0000,0.0000
5.0746,1.0000,5.1357,47.0000,5.0939,0.0000,0.0000
5.0768,1.0000,5.1349,41.0000,5.0940,0.0000,0.0000
5.0761,1.0000,5.1349,46.0000,5.0942,0.0000,0.0000
5.0750,1.0000,5.1375,37.0000,5.0943,0.0000,0.0000
5.0756,0.0000,5.1363,39.0000,5.0949,0.0000,0.0000
5.0754,0.0000,5.1383,44.0000,5.0931,0.0000,0.0000
5.0754,2.0000,5.1376,47.0000,5.0934,0.0000,0.0000
5.0752,1.0000,5.1339,36.0000,5.0930,0.0000,0.0000
5.0764,2.0000,5.1373,46.0000,5.0941,0.0000,0.0000
5.0761,0.0000,5.1361,41.0000,5.0940,0.0000,0.0000
5.0768,1.0000,5.1342,28.0000,5.0929,0.0000,0.0000
5.0765,3.0000,5.1347,46.0000,5.0942,0.0000,0.0000
5.0751,0.0000,5.1353,42.0000,5.0947,0.0000,0.0000
5.0760,0.0000,5.1332,54.0000,5.0939,0.0000,0.0000
5.0760,0.0000,5.1356,44.0000,5.0948,0.0000,0.0000
5.0775,1.0000,5.1360,41.0000,5.0940,0.0000,0.0000
5.0769,1.0000,5.1344,49.0000,5.0935,0.0000,0.0000
5.0766,1.0000,5.1365,37.0000,5.0940,0.0000,0.0000
5.0763,1.0000,5.1342,46.0000,5.0938,0.0000,0.0000
5.0764,0.0000,5.1356,50.0000,5.0938,0.0000,0.0000
5.0775,0.0000,5.1384,42.0000,5.0944,0.0000,0.0000
5.0755,0.0000,5.1355,42.0000,5.0946,0.0000,0.0000
5.0757,0.0000,5.1389,46.0000,5.0945,0.0000,0.0000
5.0765,1.0000,5.1363,34.0000,5.0944,0.0000,0.0000
5.0766,0.0000,5.1357,50.0000,5.0928,0.0000,0.0000
5.0768,1.0000,5.1361,33.0000,5.0933,0.0000,0.0000
5.0769,1.0000,5.1373,45.0000,5.0942,0.0000,0.0000
5.0763,0.0000,5.1365,53.0000,5.0939,0.0000,0.0000
5.0770,0.0000,5.1354,42.0000,5.0945,0.0000,0.0000
5.0762,0.0000,5.1348,46.0000,5.0938,0.0000,0.0000
5.0755,0.0000,5.1361,39.0000,5.0938,0.0000,0.0000
5.0764,0.0000,5.1341,37.0000,5.0937,0.0000,0.0000
5.0762,0.0000,5.1365,47.0000,5.0936,0.0000,0.0000
5.0754,0.0000,5.1368,44.0000,5.0939,0.0000,0.0000
5.0765,0.0000,5.1348,65.0000,5.0945,0.0000,0.0000
5.0753,1.0000,5.1366,48.0000,5.0951,0.0000,0.0000
5.0757,0.0000,5.1379,42.0000,5.0932,0.0000,0.0000
5.0761,0.0000,5.1364,32.0000,5.0931,0.0000,0.0000
5.0762,0.0000,5.1353,36.0000,5.0939,0.0000,0.0000
5.0765,1.0000,5.1360,43.0000,5.0940,0.0000,0.0000
5.0750,1.0000,5.1354,35.0000,5.0936,0.0000,0.0000
5.0764,1.0000,5.1361,63.0000,5.0928,0.0000,0.0000
5.0754,2.0000,5.1380,55.0000,5.0935,0.0000,0.0000
5.0758,0.0000,5.1417,53.0000,5.0933,0.0000,0.0000
5.0768,1.0000,5.1392,43.0000,5.0940,0.0000,0.0000
5.0749,2.0000,5.1362,39.0000,5.0928,0.0000,0.0000
5.0754,2.0000,5.1343,42.0000,5.0948,0.0000,0.0000
5.0746,1.0000,5.1348,37.0000,5.0943,0.0000,0.0000
5.0778,1.0000,5.1343,36.0000,5.0933,0.0000,0.0000
5.0772,1.0000,5.1348,32.0000,5.0941,0.0000,0.0000
5.0767,1.0000,5.1398,49.0000,5.0934,0.0000,0.0000
5.0767,1.0000,5.1405,38.0000,5.0932,0.0000,0.0000
5.0753,1.0000,5.1386,50.0000,5.0932,0.0000,0.0000
5.0763,0.0000,5.1349,43.0000,5.0949,0.0000,0.0000
