RM1912000.021110,,,,,,
Normal   20/01/2019 00:01:10 20/01/2019 00:02:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6,,,,,,
0001201 0020 0001201 0000 07,,,,,,
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0,,,,,,
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0,,,,,,
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1,,,,,,
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1,,,,,,
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2,,,,,,
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2,,,,,,
1 0 1 01201 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0,,,,,,
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0753,1,5.1347,35,5.093,0,0
5.0755,1,5.1368,36,5.0941,0,0
5.0761,1,5.136,46,5.093,0,0
5.0752,0,5.1365,42,5.0925,0,0
5.0749,0,5.1357,43,5.093,0,0
5.0747,0,5.1354,39,5.0935,0,0
5.0756,0,5.1354,45,5.0922,0,0
5.0747,1,5.1365,44,5.0934,0,0
5.0743,4,5.1351,33,5.0934,0,0
5.0757,0,5.1342,43,5.0929,0,0
5.0755,1,5.1366,34,5.0925,0,0
5.0751,3,5.1369,48,5.0919,0,0
5.0756,0,5.1348,38,5.0916,0,0
5.0749,0,5.1351,40,5.0923,0,0
5.0747,1,5.1327,29,5.0928,0,0
5.0752,0,5.1363,50,5.0939,0,0
5.0747,3,5.1343,51,5.092,0,0
5.0749,2,5.1327,48,5.0934,0,0
5.0753,0,5.1358,37,5.0939,0,0
5.0762,0,5.135,41,5.0935,0,0
5.0758,0,5.1352,50,5.0939,0,0
5.0734,0,5.1355,54,5.0926,0,0
5.0742,1,5.1342,39,5.0927,0,0
5.075,2,5.135,34,5.0931,0,0
5.075,0,5.1363,38,5.093,0,0
5.0758,0,5.1368,39,5.0927,0,0
5.0757,3,5.1356,45,5.0935,0,0
5.0747,1,5.1341,34,5.0929,0,0
5.0756,2,5.1363,51,5.0931,0,0
5.0747,0,5.1384,42,5.0933,0,0
5.0745,2,5.1388,47,5.0925,0,0
5.0763,2,5.1353,40,5.0924,0,0
5.0763,2,5.1345,37,5.0931,0,0
5.0757,0,5.1343,38,5.0929,0,0
5.0759,0,5.1345,33,5.0922,0,0
5.075,0,5.1355,33,5.094,0,0
5.075,0,5.1325,32,5.0931,0,0
5.0756,1,5.1362,34,5.0936,0,0
5.0751,1,5.1353,45,5.0938,0,0
5.0756,1,5.1362,43,5.0935,0,0
5.0757,2,5.1354,46,5.093,0,0
5.0749,1,5.1342,44,5.0922,0,0
5.0754,0,5.1332,47,5.0925,0,0
5.0753,2,5.1343,44,5.092,0,0
5.0754,0,5.1342,40,5.0936,0,0
5.0756,4,5.133,44,5.0933,0,0
5.0767,2,5.1332,29,5.0934,0,0
5.075,0,5.1368,28,5.0933,0,0
5.0742,1,5.138,42,5.0923,0,0
5.0757,1,5.1362,33,5.0924,0,0
5.0749,2,5.137,55,5.0923,0,0
5.0746,1,5.1363,48,5.0923,0,0
5.0755,0,5.1362,32,5.0925,0,0
5.0757,0,5.136,37,5.093,0,0
5.0764,1,5.1366,35,5.0921,0,0
5.0755,3,5.1325,40,5.0925,0,0
5.075,0,5.1325,51,5.0923,0,0
5.0752,1,5.1372,43,5.0921,0,0
5.0758,3,5.1365,37,5.0919,0,0
5.0746,1,5.1385,36,5.0919,0,0
5.0751,1,5.1369,44,5.0928,0,0
5.0752,0,5.133,39,5.0922,0,0
5.0745,0,5.135,44,5.0926,0,0
5.0738,2,5.1349,39,5.0924,0,0
5.0764,0,5.1351,43,5.0932,0,0
5.0751,2,5.1371,53,5.0928,0,0
5.075,0,5.134,49,5.0916,0,0
5.0763,0,5.1349,50,5.0927,0,0
5.0747,2,5.1329,40,5.0935,0,0
5.0753,0,5.1364,52,5.0923,0,0
5.0761,0,5.135,52,5.0928,0,0
5.0755,1,5.136,43,5.0932,0,0
5.0748,0,5.1366,57,5.0925,0,0
5.0745,1,5.1353,42,5.0921,0,0
5.0754,0,5.1371,30,5.0933,0,0
5.0754,0,5.136,43,5.0929,0,0
5.0755,3,5.1376,48,5.0927,0,0
5.0758,2,5.1378,42,5.0934,0,0
5.0745,0,5.1362,48,5.0934,0,0
5.0754,1,5.1371,32,5.0929,0,0
5.0749,1,5.136,37,5.0927,0,0
5.0756,0,5.1388,41,5.0934,0,0
5.0749,0,5.1348,37,5.0932,0,0
5.0746,0,5.1318,33,5.0921,0,0
5.0754,0,5.1381,40,5.0914,0,0
5.076,0,5.1376,54,5.0933,0,0
5.0771,0,5.1374,43,5.0935,0,0
5.0753,0,5.1369,53,5.0935,0,0
5.0748,0,5.1337,36,5.0934,0,0
5.075,0,5.1338,46,5.0931,0,0
5.0745,0,5.1364,44,5.0931,0,0
5.0764,0,5.1333,45,5.0927,0,0
5.0739,0,5.1332,36,5.0919,0,0
5.0761,0,5.1364,32,5.0939,0,0
5.0759,1,5.1395,45,5.0939,0,0
5.0752,3,5.1361,32,5.0937,0,0
5.0757,1,5.1353,50,5.094,0,0
5.0757,0,5.1348,38,5.0924,0,0
5.0753,0,5.1351,38,5.093,0,0
5.0749,0,5.1358,56,5.0924,0,0
5.0756,2,5.1366,41,5.0927,0,0
5.0756,0,5.1341,31,5.0931,0,0
5.0755,0,5.1337,45,5.0918,0,0
5.0747,1,5.135,35,5.0921,0,0
5.0742,1,5.1339,41,5.0917,0,0
5.0746,0,5.1377,33,5.0927,0,0
5.0756,0,5.1342,38,5.0926,0,0
5.0749,0,5.1345,45,5.0933,0,0
5.0753,0,5.1371,38,5.094,0,0
5.0756,0,5.1352,40,5.0927,0,0
5.0751,0,5.1329,42,5.0926,0,0
5.074,2,5.1373,34,5.0918,0,0
5.0745,0,5.1359,43,5.0929,0,0
5.0757,1,5.1351,48,5.0923,0,0
5.0755,0,5.1345,44,5.0925,0,0
5.0744,0,5.1348,38,5.0932,0,0
5.074,0,5.1368,48,5.0925,0,0
5.0745,1,5.1345,41,5.0925,0,0
5.0759,1,5.1346,38,5.0921,0,0
5.075,1,5.1347,39,5.0919,0,0
5.0732,0,5.1346,43,5.0927,0,0
5.0756,1,5.136,37,5.093,0,0
5.0747,2,5.1366,36,5.0938,0,0
5.0739,1,5.1353,51,5.0926,0,0
5.0743,0,5.1329,37,5.093,0,0
5.0756,0,5.136,44,5.0926,0,0
5.0765,1,5.1364,39,5.093,0,0
5.0752,1,5.1329,30,5.0936,0,0
5.0745,2,5.1354,55,5.0925,0,0
5.0757,1,5.1364,54,5.0931,0,0
5.0757,0,5.1347,41,5.0934,0,0
5.0759,1,5.1352,47,5.0924,0,0
5.0759,1,5.1366,37,5.0929,0,0
5.0755,0,5.1367,34,5.0927,0,0
5.0765,1,5.1342,39,5.0934,0,0
5.0762,0,5.1345,41,5.0932,0,0
5.0756,1,5.1335,50,5.0927,0,0
5.0763,0,5.1382,37,5.0928,0,0
5.0748,1,5.138,54,5.0916,0,0
5.0738,1,5.1372,31,5.0932,0,0
5.0759,1,5.1359,53,5.0931,0,0
5.0768,1,5.1351,44,5.0918,0,0
5.0753,2,5.1347,52,5.0935,0,0
5.0754,0,5.1359,45,5.0933,0,0
5.0746,0,5.1344,41,5.0929,0,0
5.0745,2,5.1363,34,5.0949,0,0
5.0753,0,5.1353,48,5.0931,0,0
5.0756,0,5.138,44,5.0935,0,0
5.0745,2,5.1345,46,5.0931,0,0
5.0755,0,5.1383,52,5.0933,0,0
5.0748,0,5.1369,43,5.0929,0,0
5.0758,0,5.1387,44,5.0937,0,0
5.0746,0,5.1382,50,5.0936,0,0
5.0754,0,5.1346,39,5.0926,0,0
5.0752,1,5.1332,42,5.0934,0,0
5.0752,1,5.1359,33,5.0927,0,0
5.075,0,5.1375,51,5.0925,0,0
5.0751,2,5.1381,49,5.0927,0,0
5.0752,0,5.1375,42,5.092,0,0
5.0746,0,5.1346,47,5.0932,0,0
5.0751,0,5.1356,34,5.0931,0,0
5.0738,1,5.136,31,5.0927,0,0
5.0743,2,5.1362,47,5.0932,0,0
5.0762,1,5.1357,50,5.0936,0,0
5.0758,1,5.1357,39,5.0919,0,0
5.0747,5,5.1388,42,5.093,0,0
5.0751,0,5.1367,32,5.093,0,0
5.0751,3,5.1347,33,5.0925,0,0
5.0747,0,5.1364,36,5.0937,0,0
5.0747,1,5.1327,47,5.0943,0,0
5.0751,0,5.1326,46,5.0929,0,0
5.0757,0,5.1371,48,5.0934,0,0
5.0749,3,5.137,47,5.0925,0,0
5.0763,0,5.1348,31,5.0925,0,0
5.0762,0,5.1329,48,5.0935,0,0
5.0749,0,5.1341,45,5.0935,0,0
5.0754,3,5.1353,52,5.0927,0,0
5.0755,0,5.1346,49,5.093,0,0
5.0757,0,5.136,40,5.0933,0,0
5.0752,1,5.1363,37,5.0924,0,0
5.0756,1,5.1367,38,5.0915,0,0
5.0761,2,5.137,34,5.093,0,0
5.0755,1,5.1339,33,5.0939,0,0
5.0759,1,5.1371,33,5.0939,0,0
5.0749,1,5.1395,40,5.0938,0,0
5.0753,0,5.1388,30,5.0927,0,0
5.0746,0,5.1376,34,5.0922,0,0
5.0736,0,5.1341,35,5.0935,0,0
5.0756,1,5.1356,53,5.0931,0,0
5.0753,0,5.1333,50,5.0924,0,0
5.076,0,5.1343,44,5.0922,0,0
5.0767,1,5.133,48,5.0922,0,0
5.0754,0,5.1343,38,5.0924,0,0
5.075,1,5.1346,45,5.0934,0,0
5.075,1,5.1323,61,5.0921,0,0
5.075,0,5.1325,50,5.0926,0,0
5.0755,1,5.134,42,5.093,0,0
5.0754,0,5.1377,37,5.0932,0,0
5.0759,1,5.1393,45,5.0928,0,0
5.0749,0,5.1372,36,5.0929,0,0
5.0752,2,5.1356,46,5.093,0,0
5.0756,2,5.136,50,5.0927,0,0
5.0749,2,5.1384,41,5.0924,0,0
5.0749,0,5.139,43,5.0928,0,0
5.0745,4,5.1365,37,5.0933,0,0
5.0762,1,5.1343,46,5.0921,0,0
5.0753,0,5.1361,46,5.0935,0,0
5.0749,0,5.1361,42,5.0919,0,0
5.0746,0,5.1369,38,5.0919,0,0
5.0765,0,5.1379,46,5.0933,0,0
5.0761,2,5.1363,43,5.0936,0,0
5.0747,1,5.1372,36,5.0936,0,0
5.0756,0,5.136,39,5.0934,0,0
5.0741,0,5.1318,44,5.093,0,0
5.0751,0,5.1378,37,5.094,0,0
5.0747,0,5.1384,51,5.0931,0,0
5.0748,2,5.1335,55,5.0922,0,0
5.0743,1,5.1366,32,5.0922,0,0
5.0757,0,5.1376,35,5.0917,0,0
5.0758,0,5.1358,60,5.0925,0,0
5.0753,1,5.134,49,5.0931,0,0
5.0754,0,5.1355,47,5.0928,0,0
5.0753,0,5.1365,43,5.0927,0,0
5.0758,1,5.1364,42,5.0931,0,0
5.0746,0,5.1383,49,5.0934,0,0
5.0764,1,5.1409,42,5.0925,0,0
5.0749,0,5.1359,50,5.0926,0,0
5.0746,0,5.1342,30,5.0933,0,0
5.075,1,5.1393,48,5.0922,0,0
5.0741,0,5.138,39,5.0933,0,0
5.0757,4,5.1355,28,5.0926,0,0
5.0764,1,5.1354,50,5.0923,0,0
5.0758,2,5.1381,35,5.093,0,0
5.0756,0,5.1383,38,5.0928,0,0
5.0758,0,5.1341,38,5.0933,0,0
5.0743,4,5.1368,37,5.0937,0,0
5.0746,1,5.1338,32,5.0931,0,0
5.0747,4,5.1347,37,5.0926,0,0
5.0747,1,5.134,40,5.0928,0,0
5.0762,0,5.133,34,5.0933,0,0
5.0741,0,5.1364,40,5.0929,0,0
5.074,0,5.135,45,5.0926,0,0
5.0754,0,5.136,38,5.0931,0,0
5.0747,2,5.1364,40,5.093,0,0
5.076,1,5.133,48,5.0927,0,0
5.0772,0,5.1332,45,5.0931,0,0
5.0755,0,5.134,31,5.0922,0,0
5.0759,0,5.1343,46,5.0918,0,0
5.0755,0,5.135,39,5.0939,0,0
5.0748,0,5.135,28,5.094,0,0
5.0755,0,5.1361,53,5.0929,0,0
5.0749,0,5.1359,31,5.0944,0,0
5.0755,0,5.1367,37,5.0932,0,0
5.0745,0,5.1376,44,5.0926,0,0
5.0748,1,5.1363,43,5.0933,0,0
5.0751,2,5.1326,43,5.0925,0,0
5.0755,0,5.1354,47,5.093,0,0
5.0761,2,5.1347,36,5.0931,0,0
5.0749,0,5.1328,29,5.0921,0,0
5.0762,1,5.1372,49,5.0937,0,0
5.0755,0,5.1326,64,5.092,0,0
5.076,0,5.1346,43,5.0932,0,0
5.0768,0,5.1352,39,5.0936,0,0
5.0751,0,5.1344,44,5.0927,0,0
5.0749,0,5.1358,32,5.0935,0,0
5.0754,1,5.1352,50,5.093,0,0
5.0744,0,5.135,50,5.0932,0,0
5.0746,1,5.1329,33,5.0938,0,0
5.0751,0,5.1379,45,5.0925,0,0
5.075,1,5.1401,39,5.0939,0,0
5.0749,0,5.136,46,5.0916,0,0
5.0742,0,5.1347,41,5.0926,0,0
5.0745,2,5.1353,41,5.0924,0,0
5.0754,0,5.1335,47,5.0933,0,0
5.0741,0,5.1382,44,5.0932,0,0
5.0752,0,5.137,44,5.0929,0,0
5.076,1,5.1333,41,5.0925,0,0
5.0749,3,5.1349,34,5.0939,0,0
5.0744,2,5.1329,29,5.0935,0,0
5.0759,2,5.1359,34,5.0927,0,0
5.0752,0,5.1353,46,5.0926,0,0
5.0759,1,5.1357,50,5.0928,0,0
5.0747,0,5.1359,38,5.0936,0,0
5.0752,0,5.1364,41,5.0922,0,0
5.0752,1,5.1363,45,5.0931,0,0
5.0756,1,5.1357,40,5.0929,0,0
5.0766,0,5.1324,35,5.0917,0,0
5.0758,2,5.1329,34,5.0927,0,0
5.075,0,5.1345,47,5.0934,0,0
5.0751,1,5.1372,39,5.0934,0,0
5.075,0,5.1373,49,5.0936,0,0
5.0732,1,5.1343,45,5.0935,0,0
5.0741,0,5.1364,44,5.0932,0,0
5.0753,1,5.1368,39,5.0931,0,0
5.0742,0,5.1368,36,5.0924,0,0
5.0745,3,5.1342,47,5.0942,0,0
5.075,0,5.1342,47,5.093,0,0
5.0745,1,5.1364,40,5.092,0,0
5.0745,1,5.1359,44,5.0931,0,0
5.0756,1,5.1384,38,5.0926,0,0
5.0748,0,5.1372,40,5.0931,0,0
5.0751,1,5.1347,38,5.0922,0,0
5.0743,1,5.134,42,5.0916,0,0
5.0756,1,5.1339,34,5.093,0,0
5.0762,1,5.137,35,5.0924,0,0
5.0746,2,5.1376,47,5.0929,0,0
5.0742,1,5.1335,40,5.092,0,0
5.0754,0,5.1338,41,5.0931,0,0
5.075,1,5.1344,40,5.0929,0,0
5.0747,1,5.1329,46,5.0922,0,0
5.0754,0,5.1324,44,5.0929,0,0
5.0746,2,5.1354,44,5.0935,0,0
5.0751,0,5.1349,43,5.093,0,0
5.0764,1,5.1324,31,5.0921,0,0
5.0763,0,5.1339,43,5.0926,0,0
5.0751,1,5.1346,40,5.0937,0,0
5.0755,3,5.136,36,5.093,0,0
5.0759,0,5.1375,34,5.093,0,0
5.0756,2,5.1341,39,5.0925,0,0
5.0747,1,5.1356,39,5.0933,0,0
5.0758,0,5.1372,32,5.0938,0,0
5.0762,1,5.1371,55,5.093,0,0
5.0748,0,5.1329,54,5.0914,0,0
5.0734,0,5.1344,32,5.0924,0,0
5.0735,0,5.1352,42,5.0922,0,0
5.0764,0,5.1347,41,5.0928,0,0
5.0748,2,5.1349,50,5.093,0,0
5.0746,0,5.1354,45,5.0936,0,0
5.0761,2,5.1357,39,5.093,0,0
5.0745,0,5.1345,38,5.0929,0,0
5.0766,0,5.1391,36,5.0939,0,0
5.0757,2,5.137,62,5.0933,0,0
5.0753,1,5.133,46,5.0923,0,0
5.0756,0,5.1354,47,5.0922,0,0
5.0748,1,5.1346,59,5.0927,0,0
5.0752,0,5.1384,47,5.0918,0,0
5.0757,1,5.1363,51,5.0922,0,0
5.0754,1,5.1348,50,5.092,0,0
5.0759,0,5.1338,40,5.0936,0,0
5.0753,0,5.1349,44,5.0927,0,0
5.0759,1,5.1393,38,5.0925,0,0
5.0763,1,5.1378,45,5.0934,0,0
5.075,0,5.1373,38,5.0934,0,0
5.0754,1,5.1386,36,5.0941,0,0
5.0741,0,5.1361,43,5.0933,0,0
5.0754,0,5.1373,46,5.0929,0,0
5.0752,0,5.1377,44,5.0925,0,0
5.0742,0,5.1339,32,5.0936,0,0
5.0743,0,5.136,41,5.0938,0,0
5.0749,2,5.1386,32,5.0939,0,0
5.0756,2,5.135,48,5.0935,0,0
5.0756,2,5.1368,47,5.0926,0,0
5.0751,1,5.1364,43,5.0935,0,0
5.0746,0,5.1376,39,5.0933,0,0
5.0741,0,5.1373,47,5.0938,0,0
5.0752,2,5.1352,27,5.0928,0,0
5.075,0,5.1343,47,5.0932,0,0
5.0756,0,5.1344,36,5.0928,0,0
5.0746,1,5.1343,46,5.0934,0,0
5.0758,0,5.1364,36,5.0927,0,0
5.0769,0,5.1363,44,5.0929,0,0
5.075,2,5.1354,36,5.0921,0,0
5.0756,1,5.1351,53,5.0922,0,0
5.0759,0,5.1355,34,5.0932,0,0
5.0745,0,5.1334,37,5.0934,0,0
5.0742,0,5.1349,41,5.0932,0,0
5.0746,2,5.1344,47,5.0927,0,0
5.074,2,5.1368,40,5.0928,0,0
5.0737,0,5.1344,37,5.0925,0,0
5.074,1,5.135,42,5.0933,0,0
5.0752,3,5.1358,49,5.092,0,0
5.075,1,5.1364,34,5.0925,0,0
5.0748,1,5.1333,36,5.0922,0,0
5.0752,1,5.1349,41,5.0933,0,0
5.0751,1,5.1363,37,5.0938,0,0
5.0757,1,5.1353,40,5.093,0,0
5.0755,3,5.1364,42,5.0924,0,0
5.0757,0,5.137,53,5.092,0,0
5.0757,1,5.1361,32,5.0925,0,0
5.0755,2,5.1351,43,5.0934,0,0
5.0753,0,5.1347,46,5.0932,0,0
5.0745,1,5.1348,43,5.0931,0,0
5.0756,0,5.135,39,5.0922,0,0
5.0758,2,5.1354,27,5.0916,0,0
5.0749,1,5.1339,35,5.0929,0,0
5.0766,0,5.1355,44,5.094,0,0
5.0751,1,5.1381,46,5.0926,0,0
5.0752,0,5.1354,42,5.094,0,0
5.0755,0,5.1359,35,5.0927,0,0
5.0755,0,5.136,45,5.0919,0,0
5.074,2,5.136,44,5.093,0,0
5.0751,2,5.136,39,5.0932,0,0
5.0763,1,5.1318,34,5.0928,0,0
5.0755,1,5.1345,30,5.0926,0,0
5.0739,0,5.1363,42,5.092,0,0
5.0761,0,5.1367,41,5.0936,0,0
5.074,0,5.1343,44,5.0925,0,0
5.0753,2,5.1336,43,5.0926,0,0
5.0746,2,5.1362,35,5.0923,0,0
5.0748,0,5.1369,34,5.0924,0,0
5.0753,3,5.1346,33,5.0925,0,0
5.075,1,5.1338,46,5.0927,0,0
5.0746,0,5.1318,40,5.093,0,0
5.0734,1,5.1357,47,5.0928,0,0
5.0749,0,5.1381,31,5.0921,0,0
5.0751,2,5.1366,38,5.0937,0,0
5.0758,1,5.1358,34,5.0936,0,0
5.0753,0,5.1327,50,5.0924,0,0
5.0751,0,5.1332,38,5.0933,0,0
5.0754,0,5.133,42,5.0928,0,0
5.0739,1,5.1358,41,5.0927,0,0
5.0732,2,5.1351,39,5.0939,0,0
5.0747,1,5.1338,42,5.0921,0,0
5.0757,0,5.1342,51,5.0934,0,0
5.0754,1,5.1335,47,5.0937,0,0
5.076,1,5.132,37,5.093,0,0
5.0751,0,5.1343,53,5.0929,0,0
5.0745,0,5.1361,34,5.0932,0,0
5.0749,1,5.1367,33,5.0933,0,0
5.0754,2,5.1352,42,5.0924,0,0
5.075,0,5.1338,36,5.0929,0,0
5.0759,0,5.1362,37,5.0926,0,0
5.0759,1,5.1369,38,5.093,0,0
5.0755,0,5.138,40,5.0917,0,0
5.0746,1,5.138,47,5.0922,0,0
5.0751,0,5.1383,40,5.0934,0,0
5.0747,2,5.1343,35,5.0934,0,0
5.0744,2,5.133,49,5.0933,0,0
5.0762,0,5.1348,36,5.0933,0,0
5.0749,1,5.133,34,5.0933,0,0
5.0753,0,5.133,48,5.0922,0,0
5.0756,0,5.134,56,5.0934,0,0
5.0744,0,5.1353,47,5.0948,0,0
5.0763,1,5.1376,51,5.0944,0,0
5.0756,2,5.1348,43,5.0936,0,0
5.0753,1,5.1349,30,5.0923,0,0
5.0774,2,5.1368,48,5.0928,0,0
5.0741,0,5.1327,41,5.0934,0,0
5.0756,0,5.1332,47,5.0931,0,0
5.075,0,5.1362,39,5.0937,0,0
5.0745,0,5.1379,42,5.0941,0,0
5.0761,1,5.1378,43,5.094,0,0
5.0753,1,5.1385,45,5.0935,0,0
5.077,1,5.1355,45,5.0936,0,0
5.075,0,5.1325,33,5.0931,0,0
5.0754,0,5.1371,36,5.093,0,0
5.0747,0,5.1363,42,5.0932,0,0
5.0748,0,5.1355,42,5.0933,0,0
5.0757,1,5.1349,47,5.0921,0,0
5.0749,2,5.1335,39,5.0919,0,0
5.0766,2,5.1354,43,5.0941,0,0
5.0754,1,5.1352,41,5.0937,0,0
5.0743,0,5.1349,44,5.0923,0,0
5.075,1,5.1342,33,5.092,0,0
5.075,0,5.1345,50,5.0926,0,0
5.0747,1,5.135,46,5.093,0,0
5.075,1,5.1361,43,5.0931,0,0
5.0749,1,5.1362,45,5.0942,0,0
5.0755,0,5.1364,30,5.093,0,0
5.0752,4,5.1362,38,5.093,0,0
5.0743,1,5.1366,31,5.0927,0,0
5.0749,3,5.1361,43,5.0927,0,0
5.0743,2,5.1348,43,5.0936,0,0
5.0749,2,5.1367,43,5.093,0,0
5.0749,0,5.1358,42,5.0929,0,0
5.075,1,5.1371,42,5.0936,0,0
5.0756,2,5.135,37,5.0921,0,0
5.0762,1,5.1327,50,5.0921,0,0
5.0752,1,5.1358,42,5.0938,0,0
5.0761,0,5.134,30,5.0931,0,0
5.077,1,5.1362,45,5.0925,0,0
5.074,0,5.136,40,5.0921,0,0
5.0761,0,5.1358,39,5.0938,0,0
5.0763,1,5.1372,37,5.0929,0,0
5.0742,0,5.1338,35,5.0935,0,0
5.0758,0,5.1365,29,5.0941,0,0
5.075,0,5.1365,35,5.0931,0,0
5.0747,1,5.1328,31,5.0931,0,0
5.0749,2,5.1332,49,5.0931,0,0
5.0752,0,5.1373,46,5.0928,0,0
5.0755,1,5.1365,32,5.0933,0,0
5.0755,0,5.1328,37,5.0944,0,0
5.0753,0,5.1331,54,5.0934,0,0
5.0749,1,5.1341,48,5.0923,0,0
5.0744,3,5.1335,47,5.0924,0,0
5.0752,1,5.1336,32,5.0919,0,0
5.075,0,5.1331,39,5.093,0,0
5.0753,0,5.1382,33,5.0931,0,0
5.0748,1,5.1351,37,5.0923,0,0
5.0756,1,5.1341,39,5.0936,0,0
5.0755,3,5.1352,55,5.0932,0,0
5.0749,0,5.1376,45,5.0926,0,0
5.0751,2,5.1363,37,5.0933,0,0
5.0763,2,5.1369,45,5.0927,0,0
5.0741,0,5.136,28,5.0936,0,0
5.0744,1,5.135,46,5.0941,0,0
5.075,0,5.1326,42,5.0933,0,0
5.0738,0,5.1324,44,5.092,0,0
5.0751,0,5.135,46,5.0926,0,0
5.0756,0,5.1386,42,5.093,0,0
5.0753,0,5.1357,52,5.0929,0,0
5.0759,0,5.1338,41,5.0936,0,0
5.0764,2,5.1344,49,5.0935,0,0
5.0754,1,5.1323,34,5.0927,0,0
5.0751,0,5.1358,56,5.0935,0,0
5.0751,0,5.1373,51,5.0926,0,0
5.076,1,5.1363,49,5.0931,0,0
5.0752,1,5.1368,43,5.092,0,0
5.0747,2,5.1359,33,5.0932,0,0
5.0753,0,5.1374,36,5.0937,0,0
5.0747,0,5.1347,41,5.0934,0,0
5.0755,0,5.1363,43,5.0936,0,0
5.0764,0,5.1361,46,5.0927,0,0
5.0751,0,5.1361,38,5.0932,0,0
5.0749,2,5.138,45,5.0925,0,0
5.0754,1,5.1383,39,5.0926,0,0
5.0753,0,5.1337,43,5.0929,0,0
5.0743,0,5.1339,48,5.0924,0,0
5.0747,1,5.1358,47,5.0926,0,0
5.0743,2,5.1365,43,5.0934,0,0
5.0757,0,5.1366,34,5.0925,0,0
5.0737,0,5.1374,56,5.093,0,0
5.0744,0,5.1352,39,5.0936,0,0
5.0754,1,5.135,30,5.093,0,0
5.0755,4,5.136,40,5.0925,0,0
5.0757,0,5.1371,30,5.0922,0,0
5.0743,0,5.1386,48,5.093,0,0
5.0749,0,5.1366,36,5.0938,0,0
5.0752,1,5.1367,40,5.0931,0,0
5.0752,0,5.1346,43,5.0928,0,0
5.0755,1,5.1368,39,5.0925,0,0
5.0747,0,5.1346,47,5.0933,0,0
5.0742,0,5.1342,48,5.0928,0,0
5.0756,2,5.1333,34,5.0932,0,0
5.0761,1,5.1347,44,5.0919,0,0
5.0757,1,5.1369,41,5.0935,0,0
5.0765,1,5.1364,34,5.0936,0,0
5.0765,0,5.1353,47,5.0935,0,0
5.0745,1,5.1351,33,5.0934,0,0
5.0743,2,5.1328,37,5.0938,0,0
5.0753,1,5.1359,40,5.0922,0,0
5.0755,3,5.1378,52,5.0927,0,0
5.0763,0,5.1338,37,5.0926,0,0
5.0752,0,5.1372,26,5.0927,0,0
5.0752,1,5.1351,50,5.0936,0,0
5.0763,0,5.1343,44,5.0934,0,0
5.0761,0,5.1349,42,5.0931,0,0
5.0758,2,5.132,43,5.0939,0,0
5.0759,1,5.1333,51,5.0932,0,0
5.0755,1,5.1345,52,5.0923,0,0
5.0758,2,5.1341,54,5.092,0,0
5.0754,2,5.134,48,5.093,0,0
5.076,0,5.1336,43,5.0919,0,0
5.0743,0,5.1362,43,5.0921,0,0
5.075,2,5.137,41,5.092,0,0
5.0762,1,5.1336,36,5.0927,0,0
5.0756,1,5.1354,45,5.0934,0,0
5.0769,1,5.1367,44,5.0927,0,0
5.0761,0,5.1393,43,5.0928,0,0
5.0738,2,5.1398,41,5.093,0,0
5.0757,2,5.1347,35,5.0933,0,0
5.0759,0,5.1356,57,5.0934,0,0
5.0753,0,5.1356,34,5.0925,0,0
5.0753,0,5.1368,45,5.0924,0,0
5.0751,1,5.1353,39,5.0927,0,0
5.0746,1,5.1364,42,5.0936,0,0
5.075,1,5.1362,47,5.0938,0,0
5.0753,1,5.1361,32,5.0934,0,0
5.0753,0,5.1353,50,5.0922,0,0
5.0754,0,5.1347,34,5.093,0,0
5.074,2,5.1379,39,5.0939,0,0
5.0742,0,5.1354,45,5.0932,0,0
5.0747,0,5.1352,43,5.0948,0,0
5.0746,1,5.1354,42,5.0938,0,0
5.0751,0,5.1352,50,5.0919,0,0
5.0759,0,5.1368,42,5.0921,0,0
5.0754,2,5.1349,42,5.092,0,0
5.0753,0,5.1348,52,5.0927,0,0
5.076,1,5.1335,44,5.093,0,0
5.075,2,5.1359,44,5.093,0,0
5.0765,2,5.1358,34,5.0937,0,0
5.0762,2,5.1385,36,5.0922,0,0
5.0752,0,5.1368,39,5.0921,0,0
5.075,2,5.1358,45,5.0938,0,0
5.0756,0,5.1397,41,5.0942,0,0
5.0762,1,5.1365,46,5.0937,0,0
5.0751,1,5.1387,55,5.0925,0,0
5.0762,0,5.1361,30,5.0929,0,0
5.0759,0,5.1353,33,5.0933,0,0
5.0763,2,5.1341,35,5.0933,0,0
5.0756,2,5.1353,41,5.0932,0,0
5.0739,0,5.1354,55,5.0942,0,0
5.0751,1,5.1342,38,5.0936,0,0
5.0756,1,5.1351,33,5.0935,0,0
